id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
FBXO10	6	0.53163	0.60939	1.0	9738	1	-0.12372	0.79677	0.79682	1.0	15503	0	-0.12372
SSC5D	6	0.53182	0.60949	1.0	9739	1	-0.12488	0.89653	0.89661	1.0	17413	0	-0.12488
MAMDC2	6	0.53188	0.60952	1.0	9740	1	-0.28401	0.63817	0.63808	1.0	12410	0	-0.28401
PRDM8	6	0.53193	0.60955	1.0	9741	1	-0.15914	0.14248	0.15594	1.0	3094	1	-0.15914
SPR	6	0.53212	0.60964	1.0	9742	1	-0.1798	0.20668	0.21182	1.0	4184	1	-0.1798
SLC28A2	6	0.53218	0.60967	1.0	9743	1	0.26752	0.36736	0.36754	1.0	7213	0	0.26752
RASD1	6	0.5324	0.60978	1.0	9744	1	-0.3092	0.97686	0.97702	1.0	19219	0	-0.3092
SHROOM3	6	0.53242	0.60979	1.0	9745	1	0.1045	0.70978	0.70984	1.0	13745	0	0.1045
IKZF5	6	0.53256	0.60986	1.0	9746	1	-0.23045	0.22871	0.23163	1.0	4585	1	-0.23045
WWP2	6	0.53259	0.60987	1.0	9747	1	0.042353	0.66233	0.66217	1.0	12884	0	0.042353
TGIF2	4	0.5327	0.54392	1.0	9748	1	-0.10957	0.77813	0.77784	1.0	15114	0	-0.10957
HSD17B13	6	0.53272	0.60995	1.0	9749	1	0.090594	0.3116	0.31185	1.0	6152	0	0.090594
ATG4B	6	0.53289	0.61004	1.0	9750	1	-0.27677	0.56898	0.56886	1.0	11063	0	-0.27677
UBL7	6	0.53291	0.61005	1.0	9751	1	-0.20819	0.93864	0.93875	1.0	18331	0	-0.20819
CLDN19	6	0.533	0.6101	1.0	9752	1	0.23028	0.11712	0.13465	1.0	2693	1	0.23028
UTRN	6	0.53319	0.6102	1.0	9753	1	-0.021738	0.7153	0.71541	1.0	13866	0	-0.021738
ADRB3	6	0.53321	0.61021	1.0	9754	1	0.24988	0.046881	0.078914	0.979146	1581	1	0.24988
HK1	6	0.53365	0.61045	1.0	9755	1	-0.046948	0.24703	0.24876	1.0	4918	1	-0.046948
ACO1	6	0.53373	0.61049	1.0	9756	1	-0.058735	0.87234	0.87233	1.0	16947	0	-0.058735
SLC25A22	6	0.53376	0.6105	1.0	9757	1	-0.26625	0.97263	0.97269	1.0	19117	0	-0.26625
STMN3	6	0.5339	0.61056	1.0	9758	1	0.064318	0.34542	0.34573	1.0	6795	0	0.064318
PEX6	6	0.53401	0.61061	1.0	9759	1	0.040165	0.65833	0.65815	1.0	12816	0	0.040165
STPG1	6	0.53409	0.61066	1.0	9760	1	-0.064175	0.30196	0.3022	1.0	5968	1	-0.064175
hsa-mir-144	4	0.53409	0.54502	1.0	9761	1	0.41423	0.14946	0.15101	1.0	3200	1	0.41423
RBP3	6	0.5342	0.61071	1.0	9762	1	-0.30243	0.69703	0.69698	1.0	13522	0	-0.30243
TNFRSF10C	6	0.5345	0.61086	1.0	9763	1	-0.13969	0.59717	0.59723	1.0	11627	0	-0.13969
CUEDC2	6	0.53455	0.61089	1.0	9764	1	-0.065622	0.92466	0.92479	1.0	18018	0	-0.065622
NT5C3A	6	0.53458	0.61091	1.0	9765	1	-0.12103	0.61638	0.61631	1.0	11991	0	-0.12103
SGK3	5	0.53459	0.57386	1.0	9766	1	0.081423	0.11456	0.12503	1.0	2647	1	0.081423
TRAK2	6	0.53474	0.61098	1.0	9767	1	-0.094462	0.72853	0.72862	1.0	14129	0	-0.094462
NRBF2	6	0.53477	0.611	1.0	9768	1	-0.024366	0.57469	0.57459	1.0	11178	0	-0.024366
SPANXN5	5	0.53485	0.57402	1.0	9769	1	-0.0090021	0.0070407	0.014422	0.829187	371	1	-0.0090021
CPD	6	0.53493	0.61107	1.0	9770	1	-0.11088	0.59448	0.59452	1.0	11568	0	-0.11088
COTL1	6	0.53507	0.61114	1.0	9771	1	0.035771	0.36894	0.36909	1.0	7243	0	0.035771
LEP	6	0.53515	0.61119	1.0	9772	1	0.23786	0.16666	0.17674	1.0	3494	1	0.23786
H2AFB2	1	0.53518	0.53506	1.0	9773	0	-0.063942	0.46482	0.46504	1.0	9100	0	-0.063942
CD200R1	6	0.5352	0.61121	1.0	9774	1	-0.17227	0.34628	0.34661	1.0	6812	0	-0.17227
PAM	6	0.53526	0.61124	1.0	9775	1	-0.065027	0.5063	0.50609	1.0	9856	0	-0.065027
TBC1D7	6	0.5355	0.61136	1.0	9776	1	0.13875	0.078838	0.10382	0.989959	2084	1	0.13875
RELT	6	0.53553	0.61137	1.0	9777	1	-0.28392	0.46326	0.46312	1.0	9066	0	-0.28392
CXCR5	6	0.53556	0.61139	1.0	9778	1	-0.002492	0.56939	0.56928	1.0	11074	0	-0.002492
FLRT3	6	0.53567	0.61144	1.0	9779	1	-0.15275	0.84797	0.84791	1.0	16484	0	-0.15275
BEX4	6	0.53575	0.61148	1.0	9780	1	0.32401	0.3708	0.37091	1.0	7276	0	0.32401
GLIPR1L2	6	0.53577	0.61149	1.0	9781	1	-0.15948	0.39822	0.39835	1.0	7786	0	-0.15948
hsa-mir-31	4	0.5358	0.54643	1.0	9782	1	-0.29679	0.85072	0.85046	1.0	16542	0	-0.29679
CLDN25	6	0.53583	0.61153	1.0	9783	1	0.14196	0.078549	0.1036	0.989959	2079	1	0.14196
CFD	6	0.53591	0.61156	1.0	9784	1	-0.080795	0.38522	0.38533	1.0	7534	0	-0.080795
OPHN1	6	0.53599	0.6116	1.0	9785	1	0.067496	0.54641	0.54629	1.0	10601	0	0.067496
AGPAT3	6	0.5361	0.61164	1.0	9786	1	-0.11265	0.58751	0.5876	1.0	11425	0	-0.11265
ZNF330	6	0.53635	0.61178	1.0	9787	1	-0.35312	0.66845	0.66838	1.0	12995	0	-0.35312
hsa-mir-6852	4	0.53636	0.54689	1.0	9788	1	-0.21269	0.88987	0.88978	1.0	17295	0	-0.21269
TMEM161A	6	0.53637	0.61179	1.0	9789	1	-0.046123	0.56113	0.56099	1.0	10913	0	-0.046123
FNIP2	6	0.53648	0.61186	1.0	9790	1	0.15522	0.45012	0.45003	1.0	8799	0	0.15522
MTHFD2L	6	0.53656	0.6119	1.0	9791	1	-0.16814	0.77423	0.77434	1.0	15034	0	-0.16814
ENGASE	6	0.53659	0.61191	1.0	9792	1	-0.07771	0.37453	0.37464	1.0	7343	0	-0.07771
TOR2A	6	0.53664	0.61194	1.0	9793	1	-0.31449	0.91341	0.91354	1.0	17769	0	-0.31449
OR2T35	6	0.53672	0.61199	1.0	9794	1	-0.26402	0.24198	0.244	1.0	4818	1	-0.26402
QKI	6	0.53675	0.612	1.0	9795	1	0.056844	0.65856	0.6584	1.0	12820	0	0.056844
PTH2R	6	0.53681	0.61202	1.0	9796	1	-0.12261	0.71476	0.71488	1.0	13855	0	-0.12261
hsa-mir-607	4	0.53688	0.54733	1.0	9797	1	-0.20918	0.42759	0.42733	1.0	8374	0	-0.20918
hsa-mir-4263	4	0.53699	0.54742	1.0	9798	1	0.24418	0.30162	0.30107	1.0	5959	0	0.24418
C12orf56	6	0.53702	0.61214	1.0	9799	1	-0.20821	0.012527	0.024924	0.897361	553	1	-0.20821
C11orf53	6	0.53713	0.61219	1.0	9800	1	0.064294	0.69845	0.69848	1.0	13546	0	0.064294
PLIN3	6	0.53727	0.61227	1.0	9801	1	0.090368	0.61252	0.61253	1.0	11916	0	0.090368
ZDHHC2	6	0.5374	0.61234	1.0	9802	1	-0.30223	0.87552	0.8755	1.0	17022	0	-0.30223
GPR182	6	0.53748	0.61239	1.0	9803	1	0.24596	0.3778	0.37786	1.0	7402	0	0.24596
hsa-mir-3607	1	0.53751	0.53733	1.0	9804	0	-0.070772	0.46249	0.46274	1.0	9056	0	-0.070772
AFF4	6	0.53754	0.61242	1.0	9805	1	0.027135	0.0099002	0.020539	0.866771	472	2	0.027135
SEMA3A	6	0.5377	0.61251	1.0	9806	1	-0.09177	0.65437	0.65422	1.0	12745	0	-0.09177
RWDD2A	6	0.53773	0.61252	1.0	9807	1	-0.26586	0.75528	0.75538	1.0	14664	0	-0.26586
SLC12A4	6	0.53786	0.61258	1.0	9808	1	-0.11698	0.90179	0.90187	1.0	17525	0	-0.11698
PPIG	6	0.53792	0.61261	1.0	9809	1	0.0067925	0.40854	0.40859	1.0	8007	0	0.0067925
DSCR6	2	0.53794	0.53804	1.0	9810	0	0.056573	0.31262	0.31257	1.0	6173	0	0.056573
FAM228A	6	0.53797	0.61263	1.0	9811	1	0.17326	0.015772	0.030362	0.897361	672	2	0.17326
NKX2-5	6	0.53819	0.61275	1.0	9812	1	0.043038	0.43618	0.43614	1.0	8533	0	0.043038
TMEM232	6	0.53827	0.61279	1.0	9813	1	0.04403	0.26479	0.26578	1.0	5253	1	0.04403
FBXO41	6	0.5383	0.6128	1.0	9814	1	-0.32707	0.92531	0.92543	1.0	18037	0	-0.32707
ABHD12B	6	0.53832	0.61282	1.0	9815	1	-0.29231	0.87561	0.87558	1.0	17024	0	-0.29231
AKAP5	6	0.53835	0.61283	1.0	9816	1	-0.38714	0.36743	0.3676	1.0	7214	0	-0.38714
FAM20C	6	0.53838	0.61285	1.0	9817	1	-0.040178	0.70479	0.70485	1.0	13652	0	-0.040178
UPK1A	6	0.5384	0.61286	1.0	9818	1	-0.1695	0.8955	0.89559	1.0	17397	0	-0.1695
OBP2B	3	0.53857	0.53853	1.0	9819	1	0.15745	0.52779	0.52769	1.0	10249	0	0.15745
CCNG1	6	0.53859	0.61296	1.0	9820	1	0.018099	0.054132	0.084498	0.983289	1689	1	0.018099
LMO7	6	0.53865	0.61299	1.0	9821	1	-0.075716	0.80471	0.80463	1.0	15639	0	-0.075716
CCDC151	6	0.53881	0.61307	1.0	9822	1	-0.14734	0.92423	0.92434	1.0	18004	0	-0.14734
hsa-mir-1180	4	0.53884	0.54892	1.0	9823	1	-0.24604	0.65754	0.65742	1.0	12799	0	-0.24604
GAS2L3	6	0.53892	0.61312	1.0	9824	1	0.11408	0.11475	0.13271	1.0	2652	1	0.11408
DKK1	6	0.53897	0.61315	1.0	9825	1	-0.067869	0.84776	0.84769	1.0	16480	0	-0.067869
DDO	6	0.53903	0.61318	1.0	9826	1	-0.058934	0.745	0.74513	1.0	14450	0	-0.058934
ZNF441	6	0.53908	0.61321	1.0	9827	1	0.054082	0.74523	0.74536	1.0	14458	0	0.054082
OPN3	6	0.53913	0.61324	1.0	9828	1	0.07583	0.038886	0.068826	0.971013	1392	1	0.07583
TBL1Y	6	0.53924	0.61329	1.0	9829	1	0.084234	0.031494	0.056599	0.95551	1171	2	0.084234
SUMF2	6	0.5393	0.61332	1.0	9830	1	-0.27188	0.23767	0.23993	1.0	4740	1	-0.27188
ARFGEF1	6	0.53951	0.61343	1.0	9831	1	0.065708	0.22168	0.22514	1.0	4449	1	0.065708
hsa-mir-125a	4	0.53955	0.5495	1.0	9832	1	0.068768	0.34012	0.33953	1.0	6691	0	0.068768
MKS1	6	0.53957	0.61346	1.0	9833	1	-0.28328	0.70685	0.70689	1.0	13686	0	-0.28328
ATP1A2	6	0.53965	0.6135	1.0	9834	1	0.0016446	0.67864	0.67857	1.0	13179	0	0.0016446
SLC22A7	6	0.5397	0.61352	1.0	9835	1	0.12188	0.54957	0.54948	1.0	10662	0	0.12188
SRF	6	0.53978	0.61356	1.0	9836	1	-0.2133	0.77785	0.77793	1.0	15109	0	-0.2133
FAM110D	6	0.53986	0.61361	1.0	9837	1	0.0045677	0.78033	0.78043	1.0	15163	0	0.0045677
GPR37	6	0.53989	0.61362	1.0	9838	1	-0.12957	0.82271	0.82266	1.0	16002	0	-0.12957
LOXL2	6	0.54024	0.61379	1.0	9839	1	0.0078941	0.64937	0.64926	1.0	12646	0	0.0078941
HLX	6	0.54027	0.61381	1.0	9840	1	0.039396	0.33833	0.33862	1.0	6658	0	0.039396
RASGRF2	6	0.54029	0.61382	1.0	9841	1	-0.10484	0.12682	0.14277	1.0	2843	1	-0.10484
PCGF6	6	0.54035	0.61385	1.0	9842	1	-0.13055	0.83801	0.83797	1.0	16292	0	-0.13055
NRN1L	6	0.54054	0.61395	1.0	9843	1	-0.15138	0.33449	0.33474	1.0	6587	0	-0.15138
ADAMTS12	6	0.54056	0.61397	1.0	9844	1	0.074216	0.51349	0.51332	1.0	9985	0	0.074216
C4orf40	6	0.54064	0.61402	1.0	9845	1	0.027234	0.082727	0.10689	0.992915	2148	1	0.027234
hsa-mir-522	3	0.54072	0.54067	1.0	9846	1	-0.12749	0.87579	0.87594	1.0	17030	0	-0.12749
AKR1D1	6	0.54086	0.61413	1.0	9847	1	-0.017074	0.93967	0.93972	1.0	18353	0	-0.017074
PIK3R5	6	0.54089	0.61415	1.0	9848	1	-0.19419	0.44225	0.44216	1.0	8643	0	-0.19419
ZMYND19	6	0.54113	0.61427	1.0	9849	1	-0.053856	0.029529	0.053321	0.95551	1104	1	-0.053856
CNBD2	6	0.54129	0.61434	1.0	9850	1	-0.24744	0.84381	0.84377	1.0	16418	0	-0.24744
FAM83G	6	0.54132	0.61435	1.0	9851	1	-0.078624	0.81761	0.81751	1.0	15897	0	-0.078624
SH2B1	6	0.54137	0.61439	1.0	9852	1	-0.0053934	0.69896	0.69898	1.0	13554	0	-0.0053934
ELOVL1	6	0.54142	0.61442	1.0	9853	1	-0.072614	0.059822	0.088884	0.985224	1784	1	-0.072614
TMEM145	6	0.54172	0.61458	1.0	9854	1	-0.11168	0.8267	0.82665	1.0	16083	0	-0.11168
PCDHGB4	2	0.54183	0.54194	1.0	9855	0	-0.030343	0.33954	0.33932	1.0	6678	0	-0.030343
hsa-mir-4513	4	0.54193	0.55145	1.0	9856	1	-0.42526	0.20784	0.20751	1.0	4203	1	-0.42526
KCNMB2	6	0.54194	0.61469	1.0	9857	1	0.26278	0.029131	0.052663	0.95551	1090	2	0.26278
FBLN2	6	0.54202	0.61474	1.0	9858	1	-0.10641	0.5448	0.5447	1.0	10569	0	-0.10641
MEP1A	6	0.5421	0.61478	1.0	9859	1	0.15136	0.32378	0.32401	1.0	6378	0	0.15136
TCTEX1D1	6	0.54223	0.61485	1.0	9860	1	0.025066	0.17055	0.18004	1.0	3557	1	0.025066
FN1	6	0.54228	0.61488	1.0	9861	1	-0.062709	0.62706	0.62697	1.0	12177	0	-0.062709
hsa-mir-6809	4	0.54233	0.55177	1.0	9862	1	0.081309	0.50913	0.50868	1.0	9914	0	0.081309
TRAF3IP1	6	0.54258	0.61504	1.0	9863	1	0.051579	0.86709	0.86704	1.0	16843	0	0.051579
LOC388813	5	0.54282	0.57925	1.0	9864	1	0.14053	0.48576	0.48642	1.0	9489	0	0.14053
BZW2	6	0.5429	0.61522	1.0	9865	1	-0.19346	0.5996	0.59967	1.0	11669	0	-0.19346
NME9	6	0.54296	0.61525	1.0	9866	1	-0.1329	0.32523	0.32543	1.0	6405	0	-0.1329
hsa-mir-4434	4	0.54326	0.55253	1.0	9867	1	-0.36857	0.35791	0.35739	1.0	7037	0	-0.36857
hsa-mir-3179-3	3	0.54331	0.54328	1.0	9868	0	-0.28292	0.9529	0.95318	1.0	18641	0	-0.28292
CCL2	6	0.54336	0.61546	1.0	9869	1	0.11903	0.092604	0.11478	0.9967	2305	1	0.11903
IFNLR1	6	0.5436	0.61559	1.0	9870	1	0.15053	0.44859	0.44848	1.0	8772	0	0.15053
hsa-mir-1539	4	0.54383	0.55297	1.0	9871	1	-0.32795	0.95374	0.95363	1.0	18661	0	-0.32795
TMED7-TICAM2	2	0.54389	0.54398	1.0	9872	0	-0.23385	0.80183	0.80148	1.0	15592	0	-0.23385
SP100	6	0.54389	0.61577	1.0	9873	1	-0.10495	0.91352	0.91366	1.0	17771	0	-0.10495
hsa-mir-4528	2	0.54411	0.54419	1.0	9874	0	-0.11372	0.54959	0.54967	1.0	10663	0	-0.11372
TMEM106C	6	0.54411	0.61587	1.0	9875	1	-0.22472	0.25198	0.2535	1.0	5012	1	-0.22472
BRAF	6	0.54416	0.61591	1.0	9876	1	0.14382	0.51304	0.51289	1.0	9977	0	0.14382
hsa-mir-6887	4	0.54427	0.55333	1.0	9877	1	-0.35264	0.97414	0.97417	1.0	19161	0	-0.35264
MORN3	6	0.5443	0.61597	1.0	9878	1	-0.25783	0.25686	0.25818	1.0	5102	1	-0.25783
TWF1	6	0.54443	0.61604	1.0	9879	1	-0.13382	0.81957	0.81949	1.0	15942	0	-0.13382
hsa-mir-3689b	2	0.54454	0.54461	1.0	9880	0	-0.21721	0.79848	0.79807	1.0	15537	0	-0.21721
RXFP3	6	0.54456	0.61611	1.0	9881	1	-0.055913	0.11372	0.13187	1.0	2632	1	-0.055913
GCC1	6	0.54472	0.61621	1.0	9882	1	-0.1675	0.8383	0.83825	1.0	16300	0	-0.1675
TAS2R30	6	0.54486	0.61628	1.0	9883	1	0.18887	0.08028	0.10493	0.991797	2108	1	0.18887
CCDC144NL	5	0.54486	0.58059	1.0	9884	1	-0.27974	0.33156	0.33227	1.0	6530	0	-0.27974
ROBO2	6	0.54499	0.61635	1.0	9885	1	0.19831	0.54821	0.54809	1.0	10637	0	0.19831
ZNF696	6	0.5451	0.61641	1.0	9886	1	0.12928	0.45433	0.45411	1.0	8880	0	0.12928
TATDN1	4	0.54521	0.55414	1.0	9887	1	0.082078	0.70914	0.7089	1.0	13732	0	0.082078
KLK11	6	0.54534	0.61653	1.0	9888	1	0.082224	0.38632	0.38646	1.0	7553	0	0.082224
HSPA1L	6	0.54558	0.61666	1.0	9889	1	-0.19641	0.62902	0.62892	1.0	12223	0	-0.19641
SPARC	6	0.54568	0.61671	1.0	9890	1	0.22913	0.21988	0.22353	1.0	4419	1	0.22913
ZNF616	6	0.54574	0.61674	1.0	9891	1	-0.10062	0.85404	0.85392	1.0	16604	0	-0.10062
UPK1B	6	0.54582	0.61679	1.0	9892	1	0.083133	0.42507	0.42512	1.0	8327	0	0.083133
OMP	6	0.54595	0.61685	1.0	9893	1	-0.001223	0.47999	0.47978	1.0	9390	0	-0.001223
SPATA31E1	6	0.54598	0.61686	1.0	9894	1	0.13555	0.092319	0.11456	0.9967	2297	1	0.13555
TM4SF1	6	0.54603	0.61688	1.0	9895	1	0.07374	0.16578	0.176	1.0	3477	1	0.07374
C1orf64	6	0.54606	0.61689	1.0	9896	1	0.12858	0.041872	0.073739	0.979146	1473	1	0.12858
GATA2	6	0.54609	0.61691	1.0	9897	1	-0.084928	0.29233	0.29264	1.0	5782	1	-0.084928
KCNK6	6	0.54638	0.61705	1.0	9898	1	0.11919	0.25605	0.25742	1.0	5088	1	0.11919
AQP2	6	0.54662	0.61719	1.0	9899	1	-0.070294	0.96017	0.96014	1.0	18806	0	-0.070294
OR10X1	6	0.54664	0.61721	1.0	9900	1	0.33964	0.33749	0.33779	1.0	6642	0	0.33964
ZCCHC2	6	0.5468	0.61729	1.0	9901	1	0.055982	0.40847	0.40853	1.0	8006	0	0.055982
IGSF8	6	0.54683	0.6173	1.0	9902	1	-0.10236	0.63467	0.63455	1.0	12337	0	-0.10236
PCBD2	6	0.54688	0.61733	1.0	9903	1	-0.052715	0.74835	0.74846	1.0	14525	0	-0.052715
PRR9	6	0.54691	0.61734	1.0	9904	1	0.088166	0.40514	0.40521	1.0	7933	0	0.088166
DLX4	6	0.54696	0.61737	1.0	9905	1	-0.087781	0.95053	0.95055	1.0	18576	0	-0.087781
hsa-mir-6515	4	0.54699	0.55559	1.0	9906	1	-0.18278	0.45866	0.45844	1.0	8971	0	-0.18278
ANP32D	6	0.54699	0.61738	1.0	9907	1	0.023325	0.18486	0.19248	1.0	3802	1	0.023325
EGFL6	6	0.54707	0.61741	1.0	9908	1	0.21851	0.35702	0.35729	1.0	7019	0	0.21851
OR2Y1	6	0.5471	0.61742	1.0	9909	1	0.19316	0.12669	0.14266	1.0	2842	1	0.19316
PDGFD	6	0.54734	0.61755	1.0	9910	1	-0.030751	0.41916	0.41919	1.0	8204	0	-0.030751
C1QTNF3	6	0.54742	0.61759	1.0	9911	1	0.079434	0.20532	0.21056	1.0	4158	1	0.079434
OLIG1	6	0.5476	0.61768	1.0	9912	1	0.079364	0.22076	0.22431	1.0	4432	1	0.079364
DGKK	6	0.54763	0.6177	1.0	9913	1	-0.039862	0.75598	0.75607	1.0	14682	0	-0.039862
ART3	6	0.54768	0.61773	1.0	9914	1	-0.0308	0.76976	0.76983	1.0	14949	0	-0.0308
TRIM55	6	0.54792	0.61785	1.0	9915	1	0.030933	0.80207	0.802	1.0	15597	0	0.030933
TMEM245	6	0.54803	0.6179	1.0	9916	1	-0.10933	0.38844	0.38864	1.0	7598	0	-0.10933
IL13	6	0.54806	0.61792	1.0	9917	1	0.088282	0.053984	0.084374	0.983289	1684	1	0.088282
ASTL	6	0.54821	0.618	1.0	9918	1	-0.10532	0.091606	0.114	0.9967	2286	1	-0.10532
TDP1	6	0.54832	0.61806	1.0	9919	1	0.025902	0.82447	0.82443	1.0	16040	0	0.025902
GPR160	6	0.54843	0.61811	1.0	9920	1	0.034904	0.64635	0.64621	1.0	12587	0	0.034904
KLHL11	6	0.54848	0.61814	1.0	9921	1	-0.34895	0.31093	0.31117	1.0	6137	0	-0.34895
FAM72A	1	0.54849	0.54844	1.0	9922	0	-0.010254	0.45151	0.45167	1.0	8829	0	-0.010254
ABHD3	6	0.54851	0.61815	1.0	9923	1	-0.10128	0.1092	0.12813	1.0	2562	1	-0.10128
hsa-mir-3912	4	0.54864	0.55697	1.0	9924	1	-0.21931	0.73958	0.73932	1.0	14333	0	-0.21931
PXK	6	0.54867	0.61824	1.0	9925	1	-0.25974	0.089274	0.1121	0.995821	2252	1	-0.25974
CYP3A5	5	0.54869	0.58316	1.0	9926	1	-0.022064	0.039971	0.062155	0.963479	1422	1	-0.022064
ARMC10	6	0.54875	0.61829	1.0	9927	1	-0.23615	0.4236	0.42367	1.0	8300	0	-0.23615
hsa-mir-6874	4	0.54875	0.55705	1.0	9928	1	-0.31115	0.81771	0.81754	1.0	15899	0	-0.31115
MMP7	6	0.54883	0.61833	1.0	9929	1	0.14628	0.48306	0.48287	1.0	9444	0	0.14628
HIST3H2A	6	0.5489	0.61837	1.0	9930	1	0.10056	0.74637	0.74652	1.0	14485	0	0.10056
KIFC3	6	0.54901	0.61843	1.0	9931	1	-0.18821	0.83834	0.83828	1.0	16302	0	-0.18821
CD164	6	0.54917	0.61853	1.0	9932	1	-0.041732	0.58012	0.58014	1.0	11286	0	-0.041732
BTBD8	6	0.54922	0.61856	1.0	9933	1	-0.22099	0.959	0.95896	1.0	18778	0	-0.22099
HR	6	0.54949	0.6187	1.0	9934	1	0.032041	0.202	0.2076	1.0	4096	1	0.032041
SLC45A3	6	0.54951	0.61871	1.0	9935	1	0.072976	0.21703	0.22102	1.0	4372	1	0.072976
CACHD1	6	0.54954	0.61873	1.0	9936	1	0.030762	0.78107	0.78117	1.0	15176	0	0.030762
DNASE1L3	6	0.54957	0.61874	1.0	9937	1	-0.0031782	0.24341	0.2453	1.0	4843	1	-0.0031782
hsa-mir-6817	4	0.54958	0.55776	1.0	9938	1	0.28016	0.17022	0.17076	1.0	3551	1	0.28016
FBXO5	6	0.54967	0.6188	1.0	9939	1	-0.22741	0.2226	0.22604	1.0	4462	1	-0.22741
ECHS1	6	0.54991	0.61893	1.0	9940	1	-0.28828	0.049105	0.080636	0.980646	1612	1	-0.28828
NIPA1	6	0.54999	0.61898	1.0	9941	1	0.1523	0.56395	0.56382	1.0	10960	0	0.1523
hsa-mir-8067	4	0.55	0.55809	1.0	9942	1	-0.14741	0.62785	0.62771	1.0	12193	0	-0.14741
DTD1	6	0.55002	0.61899	1.0	9943	1	-0.13999	0.92493	0.92507	1.0	18031	0	-0.13999
hsa-mir-3667	4	0.55003	0.55813	1.0	9944	1	-0.2443	0.83943	0.83925	1.0	16331	0	-0.2443
RHOC	6	0.55007	0.61901	1.0	9945	1	-0.15132	0.81621	0.81612	1.0	15865	0	-0.15132
SIGLEC1	6	0.55015	0.61905	1.0	9946	1	-0.42841	0.98934	0.9894	1.0	19624	0	-0.42841
CCDC147	6	0.55023	0.6191	1.0	9947	1	-0.012433	0.8636	0.86353	1.0	16780	0	-0.012433
CTXN2	6	0.55031	0.61914	1.0	9948	1	0.036689	0.63852	0.63844	1.0	12416	0	0.036689
IGDCC3	6	0.55036	0.61916	1.0	9949	1	-0.15346	0.72444	0.72454	1.0	14050	0	-0.15346
SPACA1	6	0.55065	0.61933	1.0	9950	1	0.038122	0.33964	0.33994	1.0	6680	0	0.038122
KIF3A	6	0.55071	0.61936	1.0	9951	1	0.068555	0.55232	0.55227	1.0	10722	0	0.068555
ARAP1	6	0.55076	0.61939	1.0	9952	1	-0.070474	0.076575	0.10205	0.989959	2046	1	-0.070474
IRF2BP1	6	0.55086	0.61944	1.0	9953	1	-0.080668	0.80884	0.80871	1.0	15728	0	-0.080668
ARL16	6	0.55089	0.61946	1.0	9954	1	-0.14565	0.64913	0.64903	1.0	12641	0	-0.14565
GAS2	6	0.55094	0.61949	1.0	9955	1	0.035953	0.62442	0.62437	1.0	12133	0	0.035953
ADAM17	6	0.55118	0.6196	1.0	9956	1	-0.23717	0.40824	0.4083	1.0	8001	0	-0.23717
GAL	6	0.55121	0.61962	1.0	9957	1	0.014274	0.28406	0.28449	1.0	5610	1	0.014274
LRWD1	6	0.55131	0.61967	1.0	9958	1	-0.12774	0.42902	0.42898	1.0	8401	0	-0.12774
PGRMC1	6	0.55134	0.61969	1.0	9959	1	0.19821	0.7372	0.73732	1.0	14294	0	0.19821
KCNAB1	6	0.55139	0.61972	1.0	9960	1	0.27662	0.32996	0.33021	1.0	6499	0	0.27662
EVI2B	6	0.55147	0.61976	1.0	9961	1	-0.074869	0.33166	0.33193	1.0	6532	0	-0.074869
CRYAA	6	0.55152	0.61979	1.0	9962	1	-0.0035195	0.65839	0.65822	1.0	12817	0	-0.0035195
SIN3B	6	0.55155	0.61981	1.0	9963	1	0.24631	0.040136	0.070864	0.973875	1428	2	0.24631
CLDN15	6	0.55189	0.61999	1.0	9964	1	0.12945	0.64945	0.64934	1.0	12648	0	0.12945
FAM209B	6	0.55195	0.62002	1.0	9965	1	-0.099877	0.026568	0.048328	0.952438	1005	2	-0.099877
DAZAP2	5	0.55204	0.58542	1.0	9966	1	-0.037971	0.6588	0.65924	1.0	12825	0	-0.037971
CHCHD4	6	0.55205	0.62008	1.0	9967	1	-0.12355	0.26662	0.26755	1.0	5292	1	-0.12355
FAM134B	6	0.55213	0.62012	1.0	9968	1	-0.29063	0.25472	0.25616	1.0	5063	1	-0.29063
hsa-mir-6763	4	0.55228	0.56	1.0	9969	1	-0.034547	0.68153	0.68143	1.0	13244	0	-0.034547
SLC16A1	6	0.55232	0.62021	1.0	9970	1	-0.0044411	0.92721	0.92733	1.0	18086	0	-0.0044411
CYP4X1	6	0.5524	0.62025	1.0	9971	1	0.10179	0.48187	0.48166	1.0	9423	0	0.10179
CPA5	6	0.55255	0.62034	1.0	9972	1	-0.0018072	0.0017357	0.0049145	0.723591	136	2	-0.0018072
hsa-mir-326	4	0.55258	0.56026	1.0	9973	1	-0.12249	0.61475	0.61453	1.0	11967	0	-0.12249
ANKRD61	6	0.55263	0.62038	1.0	9974	1	-0.029457	0.7604	0.76047	1.0	14765	0	-0.029457
LRFN4	6	0.55274	0.62044	1.0	9975	1	-0.034773	0.72993	0.73003	1.0	14148	0	-0.034773
UBE2D1	6	0.55284	0.6205	1.0	9976	1	-0.012941	0.054918	0.085082	0.983289	1706	1	-0.012941
EFR3B	6	0.55287	0.62051	1.0	9977	1	0.083039	0.59497	0.595	1.0	11582	0	0.083039
