id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
FAM180B	6	0.27774	0.51444	0.999999	9775	3	-0.59561	0.93018	0.93029	1.0	18497	0	-0.59561
ZCCHC9	6	0.27794	0.51462	0.999999	9776	2	-0.38102	0.9712	0.97127	1.0	19430	0	-0.38102
C1orf56	6	0.27816	0.51484	0.999999	9777	3	-0.48429	0.53659	0.53648	1.0	10541	0	-0.48429
KLF3	6	0.27831	0.51497	0.999999	9778	3	-0.42599	0.65486	0.6547	1.0	12883	0	-0.42599
MARK3	6	0.27842	0.51508	0.999999	9779	3	-0.36374	0.54951	0.54942	1.0	10788	0	-0.36374
TNIP1	6	0.27846	0.51511	0.999999	9780	3	-0.063388	0.24614	0.29468	1.0	5876	1	-0.063388
CPXM1	6	0.27847	0.51513	0.999999	9781	3	-0.53442	0.8888	0.8888	1.0	17638	0	-0.53442
ERBB2IP	6	0.27858	0.51523	0.999999	9782	2	-0.1862	0.086221	0.14661	0.973626	3009	1	-0.1862
TPGS2	6	0.27864	0.51527	0.999999	9783	3	-0.40959	0.076464	0.133	0.971478	2743	2	-0.40959
ZFP82	6	0.27877	0.51539	0.999999	9784	3	-0.46808	0.86271	0.86261	1.0	17116	0	-0.46808
NDUFC1	6	0.27879	0.51542	0.999999	9785	3	-0.28838	0.3857	0.39909	1.0	7886	1	-0.28838
SLC7A11	6	0.27888	0.51551	0.999999	9786	3	-0.35746	0.71242	0.71251	1.0	14045	0	-0.35746
ACTL10	6	0.27889	0.51552	0.999999	9787	3	-0.43733	0.88762	0.88762	1.0	17619	0	-0.43733
PELI3	6	0.27891	0.51553	0.999999	9788	3	-0.54268	0.76786	0.7679	1.0	15148	0	-0.54268
CDHR3	6	0.27902	0.51565	0.999999	9789	2	-0.1554	0.15715	0.23652	0.997654	4710	1	-0.1554
SLC5A6	6	0.27908	0.51571	0.999999	9790	3	-0.31643	0.8153	0.81518	1.0	16074	0	-0.31643
UGT1A1	2	0.27922	0.35965	0.999999	9791	1	-0.086513	0.072984	0.078749	0.945135	2656	1	-0.086513
UNC13C	6	0.27923	0.51584	0.999999	9792	3	-0.42356	0.41059	0.41962	1.0	8313	1	-0.42356
EFR3A	6	0.27929	0.51589	0.999999	9793	3	-0.51545	0.041722	0.083889	0.953533	1764	1	-0.51545
DOK3	6	0.27931	0.51591	0.999999	9794	2	-0.28381	0.69216	0.69204	1.0	13626	0	-0.28381
ZNF711	6	0.27946	0.51605	0.999999	9795	2	-0.39232	0.94048	0.94052	1.0	18719	0	-0.39232
MAPKAPK2	6	0.2795	0.51608	0.999999	9796	3	-0.49022	0.086746	0.14732	0.974216	3022	1	-0.49022
NUDT18	6	0.27952	0.5161	0.999999	9797	3	-0.35096	0.76892	0.76898	1.0	15164	0	-0.35096
KNG1	6	0.27971	0.51629	0.999999	9798	3	-0.50185	0.64986	0.64978	1.0	12783	0	-0.50185
ZNF34	6	0.27973	0.51631	0.999999	9799	3	-0.45766	0.37254	0.38849	1.0	7689	1	-0.45766
hsa-mir-3689d-2	4	0.27981	0.46123	0.999999	9800	1	0.080505	0.023192	0.044386	0.920577	1216	2	0.080505
MAPK9	6	0.27984	0.51642	0.999999	9801	3	-0.32337	0.0762	0.13263	0.971478	2734	2	-0.32337
SOX10	6	0.27994	0.51652	0.999999	9802	3	-0.32419	0.76477	0.76476	1.0	15081	0	-0.32419
GPD1	6	0.27999	0.51656	0.999999	9803	3	-0.56459	0.7003	0.70038	1.0	13799	0	-0.56459
KATNAL1	6	0.28	0.51657	0.999999	9804	2	-0.28536	0.92842	0.92854	1.0	18459	0	-0.28536
ECHDC1	6	0.28004	0.5166	0.999999	9805	2	-0.36356	0.39086	0.40341	1.0	7972	1	-0.36356
SOX5	6	0.28004	0.5166	0.999999	9806	2	-0.12799	0.76049	0.76056	1.0	15002	0	-0.12799
CYHR1	6	0.28021	0.51675	0.999999	9807	3	-0.4211	0.050685	0.096529	0.964524	2008	1	-0.4211
KRTAP16-1	6	0.28027	0.51681	0.999999	9808	3	-0.54822	0.92954	0.92967	1.0	18485	0	-0.54822
HMX2	6	0.28027	0.51682	0.999999	9809	2	-0.26029	0.81333	0.81319	1.0	16040	0	-0.26029
TCF7	6	0.28029	0.51684	0.999999	9810	3	-0.24161	0.22397	0.27966	1.0	5574	1	-0.24161
C18orf21	6	0.2804	0.51695	0.999999	9811	3	-0.44594	0.64087	0.64074	1.0	12605	0	-0.44594
RGS11	6	0.28058	0.51712	0.999999	9812	3	-0.35726	0.289	0.32518	1.0	6434	1	-0.35726
PPM1H	6	0.28063	0.51716	0.999999	9813	2	-0.083586	0.074547	0.13027	0.970666	2696	2	-0.083586
EXD3	6	0.28063	0.51716	0.999999	9814	3	-0.42328	0.60536	0.60544	1.0	11890	0	-0.42328
TSC22D3	6	0.28066	0.5172	0.999999	9815	3	-0.51818	0.37818	0.39299	1.0	7767	1	-0.51818
ZNF699	6	0.2807	0.51723	0.999999	9816	3	-0.39162	0.69708	0.69704	1.0	13734	0	-0.39162
TRIM33	6	0.28075	0.51728	0.999999	9817	2	-0.27844	0.23574	0.28758	1.0	5741	1	-0.27844
CDCA7L	6	0.28078	0.51731	0.999999	9818	3	-0.43571	0.48131	0.48228	1.0	9514	1	-0.43571
WNT8B	6	0.28082	0.51734	0.999999	9819	3	-0.3904	0.54475	0.54464	1.0	10693	0	-0.3904
MYPN	6	0.28094	0.51745	0.999999	9820	2	-0.29871	0.4319	0.43783	1.0	8669	1	-0.29871
BAZ2B	6	0.28098	0.51749	0.999999	9821	3	-0.34141	0.66705	0.66693	1.0	13103	0	-0.34141
TCF3	6	0.28106	0.51757	0.999999	9822	2	-0.30561	0.42898	0.43528	1.0	8626	1	-0.30561
FAM168B	6	0.28114	0.51764	0.999999	9823	2	-0.25203	0.69329	0.69319	1.0	13651	0	-0.25203
hsa-mir-4753	4	0.28118	0.46242	0.999999	9824	2	-0.42242	0.91531	0.91526	1.0	18172	0	-0.42242
BTG2	6	0.28119	0.51768	0.999999	9825	2	0.18193	0.62904	0.62895	1.0	12375	0	0.18193
SGCA	6	0.28129	0.51778	0.999999	9826	3	-0.43705	0.702	0.70205	1.0	13838	0	-0.43705
AHCYL2	6	0.28133	0.51783	0.999999	9827	2	-0.051987	0.59214	0.59222	1.0	11627	0	-0.051987
TMEM9B	6	0.28133	0.51783	0.999999	9828	3	-0.40769	0.70059	0.70065	1.0	13803	0	-0.40769
TNS3	6	0.28136	0.51785	0.999999	9829	3	-0.53459	0.69527	0.69515	1.0	13696	0	-0.53459
FSTL5	6	0.28137	0.51786	0.999999	9830	1	0.068087	0.039749	0.081056	0.949967	1708	2	0.068087
EFNB3	6	0.28141	0.5179	0.999999	9831	3	-0.35845	0.48748	0.48807	1.0	9616	1	-0.35845
XIRP2	6	0.28156	0.51804	0.999999	9832	3	-0.27414	0.10837	0.17752	0.990903	3565	2	-0.27414
SPATA31A5	2	0.28159	0.36125	0.999999	9833	1	-0.24202	0.075214	0.080807	0.949482	2709	1	-0.24202
HDHD1	6	0.2816	0.51808	0.999999	9834	2	-0.16944	0.077289	0.13414	0.97182	2766	2	-0.16944
MANF	6	0.28164	0.51811	0.999999	9835	3	0.056413	0.041806	0.084005	0.953533	1766	2	0.056413
WDR35	6	0.28165	0.51812	0.999999	9836	3	-0.24802	0.48137	0.48233	1.0	9515	1	-0.24802
KRTAP12-2	6	0.28168	0.51815	0.999999	9837	1	-0.065589	0.35855	0.37749	1.0	7474	1	-0.065589
hsa-mir-642b	1	0.28173	0.28158	0.990289	9838	1	-0.76767	0.71827	0.71845	1.0	14164	0	-0.76767
PDZD7	6	0.28195	0.5184	0.999999	9839	3	-0.31165	0.18116	0.25179	1.0	5003	1	-0.31165
MAP4K5	6	0.28196	0.51841	0.999999	9840	3	-0.35476	0.26351	0.30689	1.0	6097	1	-0.35476
ANAPC7	6	0.28197	0.51843	0.999999	9841	3	-0.53518	0.73705	0.73717	1.0	14563	0	-0.53518
YY1AP1	6	0.28202	0.51848	0.999999	9842	3	-0.52275	0.56108	0.56093	1.0	11025	0	-0.52275
NAT8	6	0.28207	0.51853	0.999999	9843	3	-0.46883	0.50499	0.50493	1.0	9938	1	-0.46883
NDUFB6	6	0.28211	0.51858	0.999999	9844	3	-0.34747	0.84954	0.84948	1.0	16812	0	-0.34747
AGPHD1	2	0.28216	0.36164	0.999999	9845	1	-0.64541	0.60501	0.60495	1.0	11883	0	-0.64541
C6	6	0.28221	0.51867	0.999999	9846	2	-0.2768	0.22593	0.28097	1.0	5608	1	-0.2768
KRTAP5-6	6	0.28227	0.51873	0.999999	9847	3	-0.19012	0.37592	0.39118	1.0	7731	1	-0.19012
KIAA1147	6	0.28227	0.51873	0.999999	9848	1	0.017846	0.37988	0.39437	1.0	7789	1	0.017846
ARMC5	6	0.28237	0.51883	0.999999	9849	3	-0.40764	0.82069	0.82067	1.0	16190	0	-0.40764
KLK4	6	0.28242	0.51887	0.999999	9850	2	-0.13528	0.14393	0.22758	0.993849	4531	1	-0.13528
TMEM120B	6	0.28246	0.51891	0.999999	9851	2	-0.34896	0.465	0.46722	1.0	9221	1	-0.34896
OR5AC2	6	0.28259	0.51902	0.999999	9852	2	-0.25946	0.83554	0.83548	1.0	16492	0	-0.25946
LIME1	6	0.28265	0.51908	0.999999	9853	3	-0.3529	0.2256	0.28075	1.0	5599	1	-0.3529
EGLN3	6	0.28271	0.51914	0.999999	9854	3	-0.50422	0.33701	0.36082	1.0	7155	1	-0.50422
GALK2	6	0.28274	0.51917	0.999999	9855	3	-0.42203	0.61104	0.61105	1.0	12008	0	-0.42203
HSPBAP1	6	0.28286	0.51927	0.999999	9856	3	-0.46714	0.9041	0.9042	1.0	17935	0	-0.46714
hsa-mir-548f-1	3	0.28292	0.42145	0.999999	9857	2	-0.65044	0.17021	0.17803	0.990903	4879	1	-0.65044
BBS10	6	0.28297	0.51937	0.999999	9858	3	-0.4016	0.1428	0.22596	0.993849	4500	2	-0.4016
hsa-mir-1278	3	0.28303	0.42158	0.999999	9859	2	-0.64922	0.34145	0.3412	1.0	7219	0	-0.64922
EHD2	6	0.28309	0.51948	0.999999	9860	3	-0.44566	0.021081	0.052351	0.921995	1125	2	-0.44566
ERN1	6	0.28319	0.51958	0.999999	9861	3	-0.38797	0.052213	0.098766	0.964524	2053	1	-0.38797
hsa-mir-4766	4	0.28324	0.46418	0.999999	9862	2	-0.41369	0.51891	0.5185	1.0	10202	0	-0.41369
MAP2	6	0.28327	0.51965	0.999999	9863	3	-0.36936	0.41195	0.42076	1.0	8335	1	-0.36936
LDHC	6	0.28332	0.51971	0.999999	9864	3	-0.47613	0.19006	0.25747	1.0	5131	1	-0.47613
CDK5RAP2	6	0.28336	0.51974	0.999999	9865	3	-0.15845	0.57028	0.57018	1.0	11196	0	-0.15845
DIO1	6	0.28338	0.51976	0.999999	9866	2	-0.17539	0.19759	0.2624	1.0	5230	1	-0.17539
FANCB	6	0.2835	0.51988	0.999999	9867	3	-0.53634	0.10291	0.16991	0.986583	3429	1	-0.53634
ANO9	6	0.28356	0.51993	0.999999	9868	3	-0.44374	0.43921	0.44418	1.0	8776	1	-0.44374
DPP6	6	0.2836	0.51997	0.999999	9869	2	-0.1999	0.57739	0.57732	1.0	11322	0	-0.1999
UBP1	6	0.28367	0.52003	0.999999	9870	2	-0.29866	0.033741	0.072475	0.940258	1535	1	-0.29866
GNPDA2	6	0.28371	0.52006	0.999999	9871	3	-0.46175	0.5947	0.59472	1.0	11679	0	-0.46175
OR10G3	6	0.28373	0.52008	0.999999	9872	3	-0.31838	0.81975	0.81968	1.0	16169	0	-0.31838
ZNF501	6	0.28379	0.52015	0.999999	9873	1	0.28644	0.017636	0.044458	0.920577	963	3	0.28644
STMN3	6	0.28382	0.52017	0.999999	9874	3	-0.32986	0.93269	0.93281	1.0	18550	0	-0.32986
FAM96A	6	0.28383	0.52018	0.999999	9875	3	-0.46379	0.33276	0.35758	1.0	7084	1	-0.46379
GPR125	6	0.28396	0.5203	0.999999	9876	3	-0.50986	0.77837	0.77845	1.0	15339	0	-0.50986
XBP1	6	0.2841	0.52044	0.999999	9877	3	-0.46577	0.65437	0.65422	1.0	12872	0	-0.46577
ROPN1	5	0.28411	0.49462	0.999999	9878	2	-0.17922	0.331	0.34194	1.0	7066	1	-0.17922
NDNF	6	0.28413	0.52047	0.999999	9879	2	-0.020033	0.58221	0.58228	1.0	11427	0	-0.020033
MTTP	6	0.28421	0.52054	0.999999	9880	3	-0.16725	0.13769	0.21877	0.993849	4365	2	-0.16725
ZBTB21	6	0.2843	0.52063	0.999999	9881	2	0.0088814	0.38967	0.40243	1.0	7949	1	0.0088814
FREM1	6	0.28434	0.52067	0.999999	9882	3	-0.41087	0.60869	0.60874	1.0	11960	0	-0.41087
hsa-mir-3672	1	0.2844	0.28421	0.990582	9883	1	-0.76076	0.7156	0.7158	1.0	14110	0	-0.76076
TCP10L2	5	0.28451	0.4951	0.999999	9884	1	1.0807	1.6428e-05	6.9906e-05	0.286139	5	3	1.0807
PRPF3	6	0.28457	0.52089	0.999999	9885	2	-0.29843	0.3997	0.41061	1.0	8128	1	-0.29843
HFE2	6	0.28485	0.52113	0.999999	9886	3	-0.51228	0.98573	0.98585	1.0	19817	0	-0.51228
AMPD2	6	0.28488	0.52117	0.999999	9887	3	-0.40737	0.93809	0.9382	1.0	18662	0	-0.40737
PCDHB13	6	0.2849	0.52119	0.999999	9888	3	-0.28671	0.33441	0.35881	1.0	7116	1	-0.28671
CHTOP	6	0.2849	0.52119	0.999999	9889	2	-0.39912	0.28519	0.32246	1.0	6387	1	-0.39912
NFRKB	6	0.28495	0.52123	0.999999	9890	3	-0.5945	0.41624	0.4244	1.0	8397	1	-0.5945
ZP2	6	0.28496	0.52125	0.999999	9891	3	-0.44708	0.1299	0.20784	0.991605	4168	1	-0.44708
EMC3	6	0.28506	0.52135	0.999999	9892	3	-0.56838	0.94938	0.94939	1.0	18925	0	-0.56838
MDFIC	6	0.28512	0.5214	0.999999	9893	2	0.038696	0.50787	0.5078	1.0	9989	1	0.038696
SFRP1	6	0.28536	0.52165	0.999999	9894	2	-0.39489	0.83943	0.83938	1.0	16582	0	-0.39489
hsa-mir-325	4	0.28543	0.466	0.999999	9895	1	0.10397	0.33667	0.33753	1.0	7149	1	0.10397
SORBS3	6	0.28547	0.52174	0.999999	9896	2	-0.1963	0.5703	0.57022	1.0	11197	0	-0.1963
COQ2	6	0.28558	0.52187	0.999999	9897	2	-0.2173	0.00033474	0.0013258	0.586238	45	1	-0.2173
UFSP1	6	0.28577	0.52204	0.999999	9898	3	-0.39575	0.16976	0.24455	0.999388	4870	1	-0.39575
CXXC1	6	0.28582	0.52208	0.999999	9899	2	-0.40064	0.51032	0.51025	1.0	10042	1	-0.40064
CHRM5	6	0.28593	0.52218	0.999999	9900	2	-0.31685	0.46942	0.47123	1.0	9306	1	-0.31685
C4orf26	6	0.28593	0.52219	0.999999	9901	2	0.29821	0.013215	0.034162	0.890557	759	3	0.29821
DNAJB13	6	0.28613	0.52238	0.999999	9902	3	-0.37505	0.55139	0.55131	1.0	10824	0	-0.37505
PPP1R21	6	0.28622	0.52248	0.999999	9903	3	-0.38556	0.49344	0.49379	1.0	9709	1	-0.38556
MYL4	6	0.28624	0.5225	0.999999	9904	3	-0.42507	0.74225	0.74235	1.0	14661	0	-0.42507
AGL	6	0.28626	0.52252	0.999999	9905	2	-0.47115	0.66249	0.66233	1.0	13021	0	-0.47115
ACADM	6	0.28628	0.52254	0.999999	9906	2	-0.06806	0.046469	0.090584	0.964211	1886	2	-0.06806
ZNF433	6	0.2864	0.52265	0.999999	9907	3	-0.43201	0.36305	0.38102	1.0	7547	1	-0.43201
TOM1L1	6	0.28643	0.52267	0.999999	9908	3	-0.44903	0.62782	0.62773	1.0	12344	0	-0.44903
PHF19	6	0.28646	0.5227	0.999999	9909	2	-0.32956	0.93424	0.93435	1.0	18578	0	-0.32956
RAD54L2	6	0.2866	0.52282	0.999999	9910	3	-0.49648	0.75188	0.75199	1.0	14835	0	-0.49648
ZNF432	6	0.28683	0.52304	0.999999	9911	2	0.030743	0.028436	0.064778	0.9328	1376	2	0.030743
TNFRSF12A	6	0.28704	0.52321	0.999999	9912	3	-0.55677	0.83435	0.8343	1.0	16467	0	-0.55677
ZNF259	6	0.28706	0.52324	0.999999	9913	3	-0.3266	0.43288	0.43868	1.0	8684	1	-0.3266
MAP7D1	6	0.28708	0.52326	0.999999	9914	2	-0.20503	0.45873	0.46146	1.0	9117	1	-0.20503
FASTKD2	6	0.28717	0.52335	0.999999	9915	3	-0.2202	0.52163	0.52143	1.0	10245	0	-0.2202
RBKS	6	0.28718	0.52336	0.999999	9916	2	-0.032396	0.12725	0.2041	0.991113	4097	2	-0.032396
CALCOCO1	6	0.28722	0.5234	0.999999	9917	2	0.25824	0.097681	0.16257	0.98319	3301	2	0.25824
GSTM5	5	0.28724	0.4983	0.999999	9918	3	-0.48617	0.8398	0.83987	1.0	16589	0	-0.48617
ZBTB33	6	0.28726	0.52343	0.999999	9919	3	-0.3376	0.33386	0.35841	1.0	7109	1	-0.3376
LALBA	6	0.28727	0.52345	0.999999	9920	2	-0.063483	0.46963	0.47142	1.0	9310	1	-0.063483
hsa-mir-4777	4	0.28733	0.46758	0.999999	9921	2	-0.45815	0.53258	0.53213	1.0	10472	0	-0.45815
GPC6	6	0.28733	0.52351	0.999999	9922	3	-0.49397	0.53037	0.53024	1.0	10424	0	-0.49397
ZNF646	6	0.28735	0.52353	0.999999	9923	2	-0.22713	0.59538	0.59542	1.0	11698	0	-0.22713
TMEM215	6	0.28745	0.52363	0.999999	9924	1	-0.011955	0.29741	0.33122	1.0	6554	1	-0.011955
SKIV2L	6	0.28753	0.52371	0.999999	9925	2	-0.37653	0.54194	0.54177	1.0	10636	0	-0.37653
TRAK1	6	0.28753	0.52371	0.999999	9926	3	-0.33312	0.35652	0.3759	1.0	7446	1	-0.33312
KNOP1	6	0.28757	0.52374	0.999999	9927	1	-0.11675	0.67668	0.67662	1.0	13299	0	-0.11675
DPH5	6	0.28761	0.52379	0.999999	9928	3	-0.40469	0.46369	0.46604	1.0	9198	1	-0.40469
ACSM4	6	0.28763	0.52381	0.999999	9929	3	-0.44672	0.22289	0.27896	1.0	5561	1	-0.44672
UBE2G2	6	0.28768	0.52386	0.999999	9930	1	-0.009242	0.12101	0.19533	0.991113	3920	2	-0.009242
OR10G9	6	0.2877	0.52387	0.999999	9931	3	-0.25195	0.0050114	0.014629	0.830435	358	1	-0.25195
MCEE	6	0.28778	0.52395	0.999999	9932	3	-0.48043	0.65936	0.65922	1.0	12961	0	-0.48043
INIP	6	0.28779	0.52396	0.999999	9933	3	-0.45038	0.95468	0.9547	1.0	19036	0	-0.45038
CGRRF1	6	0.28793	0.5241	0.999999	9934	3	-0.21712	0.5081	0.50801	1.0	9994	1	-0.21712
SPOCK1	6	0.28798	0.52414	0.999999	9935	3	-0.39798	0.91865	0.91874	1.0	18249	0	-0.39798
CCRL1	5	0.28798	0.49914	0.999999	9936	2	0.040683	0.11891	0.18131	0.990903	3856	1	0.040683
GPR98	6	0.28817	0.52433	0.999999	9937	3	-0.4228	0.81001	0.80988	1.0	15984	0	-0.4228
TMEM141	6	0.28819	0.52434	0.999999	9938	2	-0.20627	0.3263	0.35264	1.0	6988	1	-0.20627
POU6F2	6	0.28835	0.52449	0.999999	9939	3	-0.29826	0.94246	0.94253	1.0	18768	0	-0.29826
LUC7L3	6	0.2884	0.52454	0.999999	9940	3	-0.21625	0.92211	0.92218	1.0	18337	0	-0.21625
NUDT16L1	6	0.28844	0.52458	0.999999	9941	3	-0.4704	0.69773	0.69774	1.0	13745	0	-0.4704
USPL1	6	0.28852	0.52466	0.999999	9942	3	-0.34583	0.7387	0.73881	1.0	14594	0	-0.34583
NEFM	6	0.28857	0.52472	0.999999	9943	2	-0.4032	0.80309	0.80304	1.0	15829	0	-0.4032
ZNF496	6	0.28873	0.52485	0.999999	9944	3	-0.33015	0.0031634	0.010134	0.758975	265	1	-0.33015
FXYD3	6	0.28875	0.52489	0.999999	9945	3	-0.43419	0.80433	0.80425	1.0	15863	0	-0.43419
CAPN15	5	0.28875	0.50003	0.999999	9946	2	-0.073351	0.42479	0.4263	1.0	8555	1	-0.073351
GNAT1	6	0.28877	0.5249	0.999999	9947	2	-0.03907	0.44038	0.44522	1.0	8801	1	-0.03907
AP3M1	6	0.28885	0.52499	0.999999	9948	2	-0.24515	0.63433	0.63422	1.0	12493	0	-0.24515
ZNF654	6	0.28915	0.52529	0.999999	9949	3	-0.1379	0.0029165	0.0095132	0.743122	253	2	-0.1379
FZD6	6	0.28919	0.52533	0.999999	9950	2	-0.2463	0.13945	0.2212	0.993849	4417	2	-0.2463
DTWD1	6	0.28927	0.5254	0.999999	9951	2	0.087257	0.49836	0.49847	1.0	9813	1	0.087257
TNFRSF14	6	0.28938	0.5255	0.999999	9952	3	-0.26375	0.081288	0.13963	0.973626	2868	1	-0.26375
TRIM44	6	0.2895	0.52565	0.999999	9953	2	-0.10669	0.55348	0.55344	1.0	10871	0	-0.10669
OR9K2	6	0.28956	0.5257	0.999999	9954	3	-0.42247	0.28336	0.3211	1.0	6361	1	-0.42247
ATP2B2	6	0.28964	0.52577	0.999999	9955	2	-0.22166	0.11274	0.18374	0.990903	3684	2	-0.22166
ADRA2C	6	0.28964	0.52577	0.999999	9956	1	0.1357	0.55319	0.55315	1.0	10865	0	0.1357
IFNL4	6	0.28966	0.52578	0.999999	9957	3	-0.46633	0.69763	0.69763	1.0	13743	0	-0.46633
SPHAR	1	0.28969	0.28955	0.992767	9958	1	-0.77763	0.71031	0.71049	1.0	13997	0	-0.77763
CYP2U1	6	0.28978	0.52589	0.999999	9959	1	-0.20193	0.69792	0.69792	1.0	13751	0	-0.20193
VRK2	6	0.28985	0.52597	0.999999	9960	1	-0.081546	0.46454	0.46679	1.0	9213	1	-0.081546
SLC6A2	6	0.2899	0.52601	0.999999	9961	3	-0.53414	0.83229	0.83218	1.0	16424	0	-0.53414
METRNL	6	0.28991	0.52601	0.999999	9962	3	-0.34758	0.6297	0.62957	1.0	12391	0	-0.34758
PPT2	6	0.29015	0.52624	0.999999	9963	3	-0.55003	0.73532	0.73538	1.0	14529	0	-0.55003
PXMP4	6	0.29017	0.52626	0.999999	9964	3	-0.12814	0.62554	0.62547	1.0	12298	0	-0.12814
AGTRAP	6	0.29019	0.52627	0.999999	9965	3	-0.4807	0.85728	0.85722	1.0	16987	0	-0.4807
BCL2L10	6	0.2902	0.52628	0.999999	9966	1	-0.038564	0.73159	0.73171	1.0	14455	0	-0.038564
XRCC4	6	0.29034	0.5264	0.999999	9967	3	-0.46849	0.92194	0.92202	1.0	18333	0	-0.46849
VSTM4	6	0.29036	0.52642	0.999999	9968	1	0.17541	0.086412	0.14685	0.974185	3013	2	0.17541
C9orf50	6	0.29037	0.52642	0.999999	9969	3	-0.35229	0.48473	0.48549	1.0	9575	1	-0.35229
ZNF319	6	0.29047	0.52653	0.999999	9970	1	-0.16223	0.84474	0.84469	1.0	16705	0	-0.16223
RNF185	6	0.2905	0.52656	0.999999	9971	3	-0.40667	0.96256	0.96255	1.0	19209	0	-0.40667
ITFG3	6	0.29059	0.52664	0.999999	9972	2	-0.29254	0.38758	0.40068	1.0	7917	1	-0.29254
hsa-mir-20b	4	0.29067	0.47041	0.999999	9973	2	-0.44022	0.36966	0.36939	1.0	7639	1	-0.44022
ZNF763	5	0.2907	0.50235	0.999999	9974	3	-0.48668	0.28556	0.30445	1.0	6392	1	-0.48668
TMEM200B	6	0.2908	0.52684	0.999999	9975	2	-0.17886	0.64756	0.64741	1.0	12740	0	-0.17886
CMKLR1	6	0.2909	0.52694	0.999999	9976	3	-0.37268	0.30299	0.33535	1.0	6635	1	-0.37268
RNASEK	6	0.29094	0.52696	0.999999	9977	3	-0.23412	0.027146	0.06289	0.930669	1331	2	-0.23412
LOC100130705	6	0.29101	0.52703	0.999999	9978	3	-0.59278	0.80148	0.80143	1.0	15797	0	-0.59278
hsa-mir-4661	4	0.29104	0.47071	0.999999	9979	2	-0.13889	0.32432	0.32598	1.0	6958	1	-0.13889
OR10W1	6	0.29108	0.5271	0.999999	9980	3	-0.40731	0.4042	0.41433	1.0	8205	1	-0.40731
ZNF83	6	0.2911	0.52712	0.999999	9981	2	-0.44416	0.011573	0.030298	0.889084	675	2	-0.44416
FAM166A	6	0.29126	0.52728	0.999999	9982	3	-0.49997	0.94627	0.94627	1.0	18857	0	-0.49997
METAP2	6	0.2913	0.52732	0.999999	9983	2	0.0024554	0.089388	0.15101	0.979774	3082	2	0.0024554
hsa-mir-4674	4	0.29131	0.47096	0.999999	9984	2	-0.57771	0.059521	0.10274	0.964524	2278	1	-0.57771
MTFR1L	6	0.29136	0.52737	0.999999	9985	2	-0.26927	0.65617	0.656	1.0	12904	0	-0.26927
ZNF395	6	0.29139	0.52739	0.999999	9986	2	-0.38566	0.11288	0.18396	0.990903	3688	1	-0.38566
ZEB1	6	0.2914	0.5274	0.999999	9987	2	-0.1014	0.081823	0.14039	0.973626	2886	2	-0.1014
CYP2A13	6	0.29141	0.52741	0.999999	9988	3	-0.4413	0.74854	0.74865	1.0	14774	0	-0.4413
CXorf48	6	0.29144	0.52744	0.999999	9989	1	0.029604	0.06943	0.12303	0.967493	2554	2	0.029604
GBAS	6	0.29149	0.52748	0.999999	9990	3	-0.26847	0.062314	0.11296	0.965933	2353	1	-0.26847
SMARCD2	6	0.29152	0.52751	0.999999	9991	2	-0.42831	0.13894	0.22049	0.993849	4399	1	-0.42831
LRRC45	6	0.29156	0.52755	0.999999	9992	1	-0.07934	0.28531	0.32254	1.0	6388	1	-0.07934
FRRS1	6	0.29163	0.52763	0.999999	9993	2	-0.43262	0.094076	0.1575	0.981025	3203	1	-0.43262
OR2A1	2	0.29169	0.36808	0.999999	9994	1	-0.20907	0.44515	0.44513	1.0	8879	0	-0.20907
MORN1	6	0.29183	0.52781	0.999999	9995	1	-0.088168	0.04782	0.092458	0.964211	1922	1	-0.088168
ERI2	6	0.29186	0.52785	0.999999	9996	2	-0.01647	0.031537	0.069263	0.939292	1471	1	-0.01647
SETD9	6	0.29187	0.52785	0.999999	9997	2	0.014142	0.13526	0.21533	0.993849	4299	2	0.014142
FAM111B	6	0.29195	0.52794	0.999999	9998	2	-0.27765	0.8435	0.84348	1.0	16677	0	-0.27765
WDR67	3	0.29197	0.43158	0.999999	9999	2	-0.64614	0.81572	0.81558	1.0	16085	0	-0.64614
SPATA19	6	0.29202	0.52802	0.999999	10000	2	-0.0021316	0.43816	0.44323	1.0	8761	1	-0.0021316
MMAA	6	0.29206	0.52804	0.999999	10001	3	-0.51847	0.84428	0.84424	1.0	16694	0	-0.51847
LMLN	5	0.29221	0.50414	0.999999	10002	3	-0.58316	0.7696	0.7698	1.0	15178	0	-0.58316
ABRA	6	0.29221	0.5282	0.999999	10003	3	-0.37845	0.10715	0.17579	0.990903	3536	2	-0.37845
TTF1	6	0.29226	0.52824	0.999999	10004	3	-0.44182	0.40747	0.41703	1.0	8265	1	-0.44182
FBN1	6	0.29227	0.52825	0.999999	10005	2	-0.22062	0.81404	0.81389	1.0	16053	0	-0.22062
SGPP1	6	0.29235	0.52833	0.999999	10006	2	-0.26425	0.84186	0.84181	1.0	16637	0	-0.26425
ARHGAP20	6	0.29239	0.52836	0.999999	10007	3	-0.26194	0.43095	0.43701	1.0	8653	1	-0.26194
hsa-mir-6869	4	0.29247	0.47192	0.999999	10008	2	-0.46297	0.74343	0.74322	1.0	14679	0	-0.46297
