id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
C14orf119	6	0.2311	0.473	0.999999	8155	4	-0.63502	0.72652	0.72663	1.0	13849	0	-0.63502
HES3	6	0.23112	0.47304	0.999999	8156	4	-0.71006	0.69337	0.69328	1.0	13245	0	-0.71006
SAMD1	6	0.23114	0.47305	0.999999	8157	4	-0.68517	0.94104	0.94109	1.0	18100	0	-0.68517
DGAT1	6	0.23115	0.47307	0.999999	8158	3	-0.68232	0.86565	0.86558	1.0	16502	0	-0.68232
BAK1	6	0.23116	0.47309	0.999999	8159	3	-0.5104	0.030684	0.070192	0.869108	1612	1	-0.5104
DMKN	6	0.23116	0.47309	0.999999	8160	4	-0.53751	0.86644	0.86639	1.0	16514	0	-0.53751
PDLIM5	6	0.23124	0.4732	0.999999	8161	3	-0.29215	0.001946	0.0069105	0.611228	225	2	-0.29215
LCN10	6	0.23132	0.4733	0.999999	8162	3	-0.62046	0.68471	0.68459	1.0	13086	0	-0.62046
LYPD4	6	0.23132	0.47331	0.999999	8163	4	-0.6607	0.46604	0.4698	1.0	9068	1	-0.6607
TBPL2	6	0.23137	0.47336	0.999999	8164	4	-0.54493	0.048315	0.095043	0.898869	2128	1	-0.54493
PET112	6	0.23138	0.47339	0.999999	8165	4	-0.68794	0.42276	0.43264	1.0	8424	1	-0.68794
CC2D2A	6	0.23141	0.47342	0.999999	8166	3	-0.56883	0.78351	0.78363	1.0	14907	0	-0.56883
PCGF6	6	0.23145	0.47349	0.999999	8167	1	0.14889	0.097793	0.16367	0.961906	3411	2	0.14889
ASNSD1	6	0.23152	0.47357	0.999999	8168	4	-0.58204	0.035711	0.077346	0.875723	1746	2	-0.58204
hsa-mir-144	4	0.23156	0.42698	0.999999	8169	1	0.56854	0.050391	0.088447	0.889948	2179	2	0.56854
FAM69B	6	0.23158	0.47366	0.999999	8170	4	-0.79276	0.8277	0.82765	1.0	15755	0	-0.79276
TMC3	6	0.23162	0.47373	0.999999	8171	4	-0.70835	0.20761	0.27593	1.0	5412	1	-0.70835
TMEM55B	6	0.23165	0.47376	0.999999	8172	3	-0.35525	0.047524	0.093915	0.898547	2100	2	-0.35525
IL17D	6	0.23171	0.47385	0.999999	8173	4	-0.32288	0.45443	0.45951	1.0	8885	1	-0.32288
hsa-mir-564	4	0.23174	0.42723	0.999999	8174	3	-0.43578	0.82279	0.82263	1.0	15670	0	-0.43578
ZNF484	6	0.23175	0.47391	0.999999	8175	4	-0.59356	0.58994	0.59004	1.0	11319	0	-0.59356
ARL14	6	0.23177	0.47393	0.999999	8176	3	-0.58592	0.85671	0.85665	1.0	16328	0	-0.58592
FAM155B	6	0.23179	0.47396	0.999999	8177	4	-0.63656	0.96939	0.96943	1.0	18802	0	-0.63656
HSPA1A	6	0.23186	0.47405	0.999999	8178	2	-0.28024	0.33921	0.36697	1.0	7133	1	-0.28024
ZMYM5	6	0.23195	0.47417	0.999999	8179	4	-0.66832	0.86386	0.86379	1.0	16472	0	-0.66832
NME8	6	0.2321	0.47436	0.999999	8180	3	-0.55872	0.76375	0.76374	1.0	14526	0	-0.55872
UBE2R2	6	0.23226	0.47456	0.999999	8181	4	-0.655	0.64004	0.63995	1.0	12278	0	-0.655
PRH1	6	0.23228	0.47458	0.999999	8182	2	-0.16521	0.19196	0.26596	1.0	5234	1	-0.16521
ZNF471	6	0.23238	0.47472	0.999999	8183	4	-0.51741	0.85821	0.85816	1.0	16362	0	-0.51741
CSRNP2	6	0.23247	0.47483	0.999999	8184	4	-0.54374	0.31055	0.34594	1.0	6755	1	-0.54374
DLGAP5	6	0.23256	0.47496	0.999999	8185	2	-0.34607	0.017715	0.044715	0.815636	1074	1	-0.34607
RNF4	6	0.23256	0.47496	0.999999	8186	4	-0.53047	0.77837	0.77845	1.0	14810	0	-0.53047
LRRCC1	6	0.23256	0.47496	0.999999	8187	3	-0.41361	0.65835	0.65818	1.0	12603	0	-0.41361
BSCL2	6	0.23271	0.47517	0.999999	8188	4	-0.65557	0.55316	0.55312	1.0	10665	0	-0.65557
SELV	6	0.23272	0.47518	0.999999	8189	3	-0.72101	0.51808	0.51814	1.0	9992	1	-0.72101
QRICH2	6	0.23282	0.47532	0.999999	8190	3	-0.46764	0.46772	0.47121	1.0	9094	1	-0.46764
DDX53	6	0.2329	0.47542	0.999999	8191	2	-0.078301	0.058308	0.10898	0.911042	2398	2	-0.078301
EDAR	6	0.2329	0.47542	0.999999	8192	4	-0.75704	0.10357	0.17164	0.963973	3573	1	-0.75704
BCL2A1	6	0.23293	0.47547	0.999999	8193	3	-0.74149	0.0069588	0.019611	0.767002	520	1	-0.74149
TAS2R42	6	0.23295	0.4755	0.999999	8194	3	-0.50603	0.36711	0.38807	1.0	7539	1	-0.50603
ACTN4	6	0.23297	0.47552	0.999999	8195	2	-0.2041	0.52105	0.52102	1.0	10052	1	-0.2041
TIFA	6	0.23301	0.47558	0.999999	8196	3	-0.73194	0.82084	0.82081	1.0	15626	0	-0.73194
RASGRP2	6	0.23301	0.47559	0.999999	8197	4	-0.71445	0.96907	0.96911	1.0	18790	0	-0.71445
CCDC180	6	0.2331	0.47569	0.999999	8198	3	-0.31565	0.11212	0.18351	0.970618	3784	2	-0.31565
ATP2B2	6	0.2331	0.47569	0.999999	8199	2	-0.11041	0.091292	0.15472	0.955145	3258	2	-0.11041
TBATA	6	0.23315	0.47575	0.999999	8200	3	-0.48757	0.89849	0.89859	1.0	17199	0	-0.48757
hsa-mir-548ai	4	0.23317	0.4292	0.999999	8201	3	-0.53797	0.30183	0.30678	1.0	6642	1	-0.53797
hsa-mir-6854	4	0.23337	0.42948	0.999999	8202	2	-0.66366	0.65266	0.65249	1.0	12503	0	-0.66366
AGXT2L2	1	0.23337	0.23304	0.977146	8203	1	-1.1618	0.76663	0.76709	1.0	14590	0	-1.1618
CTSS	6	0.23339	0.47606	0.999999	8204	3	-0.16289	0.54024	0.54007	1.0	10430	0	-0.16289
ATP1A4	6	0.23339	0.47606	0.999999	8205	3	-0.47396	0.25798	0.30906	1.0	6057	1	-0.47396
TDRP	3	0.23344	0.37751	0.999999	8206	2	-0.8199	0.31812	0.31794	1.0	6863	0	-0.8199
TACC1	6	0.23344	0.47613	0.999999	8207	4	-0.68094	0.88784	0.88785	1.0	16967	0	-0.68094
C9orf84	6	0.23345	0.47614	0.999999	8208	2	0.5256	0.0024103	0.0084683	0.644705	263	4	0.5256
CCDC104	6	0.23347	0.47616	0.999999	8209	4	-0.76841	0.23673	0.29469	1.0	5774	1	-0.76841
HCFC2	6	0.23362	0.47635	0.999999	8210	3	-0.65944	0.89642	0.8965	1.0	17155	0	-0.65944
HIST3H2BB	6	0.23363	0.47638	0.999999	8211	4	-0.64461	0.95121	0.95125	1.0	18330	0	-0.64461
FAM222B	6	0.23364	0.47639	0.999999	8212	4	-0.70168	0.1698	0.25222	1.0	4987	1	-0.70168
TP53TG3D	4	0.2337	0.42996	0.999999	8213	2	-0.64899	0.30518	0.30977	1.0	6687	1	-0.64899
WDR85	3	0.23372	0.37782	0.999999	8214	2	-0.7622	0.87247	0.8726	1.0	16641	0	-0.7622
KHDRBS3	6	0.23372	0.47649	0.999999	8215	4	-0.55316	0.78992	0.79004	1.0	15052	0	-0.55316
hsa-mir-1289-2	4	0.23399	0.43036	0.999999	8216	3	-0.4655	0.25672	0.2676	1.0	6041	1	-0.4655
FAM24A	6	0.23401	0.47689	0.999999	8217	2	-0.066783	0.077083	0.13517	0.933293	2916	2	-0.066783
ARL5C	6	0.23409	0.47698	0.999999	8218	3	-0.55064	0.7004	0.70047	1.0	13374	0	-0.55064
TTC23	6	0.23414	0.47705	0.999999	8219	4	-0.70684	0.83726	0.83722	1.0	15941	0	-0.70684
PAK4	6	0.23414	0.47706	0.999999	8220	3	-0.42771	0.92907	0.9292	1.0	17836	0	-0.42771
ANKRD13A	6	0.23416	0.47709	0.999999	8221	4	-0.52104	0.025957	0.063438	0.846364	1491	1	-0.52104
SAMHD1	6	0.23424	0.47719	0.999999	8222	4	-0.76218	0.91892	0.91904	1.0	17618	0	-0.76218
OR4B1	6	0.2343	0.47727	0.999999	8223	3	-0.52279	0.84096	0.8409	1.0	16013	0	-0.52279
SCYL2	6	0.23435	0.47734	0.999999	8224	3	-0.19143	0.0098062	0.026416	0.790575	662	3	-0.19143
DNM1	6	0.23447	0.47751	0.999999	8225	3	-0.46183	0.065629	0.11918	0.92123	2606	1	-0.46183
SF3A1	6	0.23449	0.47754	0.999999	8226	2	-0.13515	0.47369	0.47655	1.0	9198	1	-0.13515
GPHN	6	0.23451	0.47756	0.999999	8227	4	-0.74641	0.47462	0.47741	1.0	9218	1	-0.74641
hsa-mir-1193	4	0.23451	0.43107	0.999999	8228	2	-0.46488	0.30612	0.3106	1.0	6702	1	-0.46488
OPHN1	6	0.23464	0.47773	0.999999	8229	4	-0.61781	0.029981	0.069202	0.868255	1591	1	-0.61781
ARF6	6	0.23471	0.47784	0.999999	8230	4	-0.71542	0.3004	0.33868	1.0	6625	1	-0.71542
VRK1	6	0.23473	0.47787	0.999999	8231	2	-0.38139	0.89183	0.89191	1.0	17044	0	-0.38139
AP4S1	6	0.23477	0.47791	0.999999	8232	3	-0.46849	0.49162	0.49299	1.0	9546	1	-0.46849
FGF13	6	0.23481	0.47797	0.999999	8233	3	-0.34648	0.73837	0.73846	1.0	14059	0	-0.34648
EXOC2	6	0.23483	0.478	0.999999	8234	4	-0.62467	0.37282	0.39248	1.0	7620	1	-0.62467
CLDN25	6	0.23484	0.47801	0.999999	8235	4	-0.78481	0.79608	0.79613	1.0	15178	0	-0.78481
ASTE1	6	0.23486	0.47803	0.999999	8236	4	-0.61435	0.59246	0.59252	1.0	11365	0	-0.61435
UBE2W	6	0.23504	0.47828	0.999999	8237	3	-0.46038	0.81399	0.81384	1.0	15517	0	-0.46038
SRCIN1	6	0.23505	0.47829	0.999999	8238	4	-0.58861	0.55889	0.55879	1.0	10761	0	-0.58861
NME3	6	0.23508	0.47833	0.999999	8239	4	-0.63116	0.83417	0.83412	1.0	15880	0	-0.63116
ZNF610	6	0.2352	0.4785	0.999999	8240	4	-0.60401	0.64535	0.6452	1.0	12378	0	-0.60401
DAPK1	6	0.23525	0.47855	0.999999	8241	3	-0.69344	0.65759	0.65739	1.0	12587	0	-0.69344
PFKL	6	0.23532	0.47867	0.999999	8242	3	-0.58249	0.21799	0.28249	1.0	5547	1	-0.58249
GPSM2	6	0.23532	0.47867	0.999999	8243	4	-0.72461	0.67086	0.67079	1.0	12831	0	-0.72461
GPATCH1	6	0.23533	0.47868	0.999999	8244	2	-0.43547	0.50323	0.50387	1.0	9737	1	-0.43547
DDX31	6	0.23535	0.47871	0.999999	8245	3	-0.46653	0.039556	0.082808	0.881477	1867	2	-0.46653
SMYD5	6	0.23536	0.47872	0.999999	8246	3	-0.65982	0.8053	0.80524	1.0	15349	0	-0.65982
RGS9BP	6	0.23537	0.47873	0.999999	8247	4	-0.65954	0.96607	0.9661	1.0	18714	0	-0.65954
CCDC36	6	0.23541	0.47879	0.999999	8248	4	-0.54924	0.86242	0.86231	1.0	16447	0	-0.54924
TSPAN11	6	0.23542	0.47881	0.999999	8249	4	-0.6035	0.71353	0.71362	1.0	13623	0	-0.6035
BPIFB3	6	0.23549	0.4789	0.999999	8250	2	-0.046196	0.45709	0.46183	1.0	8928	1	-0.046196
OR6C65	6	0.23549	0.47891	0.999999	8251	1	-0.23384	0.324	0.35568	1.0	6936	1	-0.23384
SLC9A4	6	0.23554	0.47896	0.999999	8252	3	-0.27169	0.8518	0.8517	1.0	16234	0	-0.27169
ELF2	6	0.2356	0.47904	0.999999	8253	4	-0.65925	0.8974	0.89747	1.0	17168	0	-0.65925
THEM5	6	0.23561	0.47906	0.999999	8254	4	-0.58407	0.95644	0.95642	1.0	18465	0	-0.58407
MX1	6	0.23566	0.47912	0.999999	8255	1	0.23456	0.086128	0.14764	0.947066	3143	2	0.23456
hsa-mir-2276	4	0.23573	0.43273	0.999999	8256	3	-0.59785	0.63509	0.6349	1.0	12185	0	-0.59785
NHLH2	6	0.23579	0.4793	0.999999	8257	4	-0.65138	0.62617	0.62611	1.0	12012	0	-0.65138
RNF185	6	0.23586	0.4794	0.999999	8258	3	-0.49041	0.79631	0.79634	1.0	15181	0	-0.49041
FLT3	6	0.23591	0.47948	0.999999	8259	4	-0.60748	0.88985	0.8899	1.0	17001	0	-0.60748
SMCO2	6	0.23599	0.47957	0.999999	8260	2	0.37789	0.0038812	0.012148	0.693083	355	3	0.37789
ZNF485	6	0.23604	0.47965	0.999999	8261	4	-0.64913	0.54598	0.54587	1.0	10539	0	-0.64913
ZNF569	6	0.23605	0.47966	0.999999	8262	4	-0.45901	0.14126	0.22394	0.99443	4472	1	-0.45901
TLR4	6	0.23605	0.47966	0.999999	8263	4	-0.7346	0.63455	0.63444	1.0	12172	0	-0.7346
CLECL1	6	0.23608	0.47971	0.999999	8264	4	-0.60753	0.13357	0.21327	0.990253	4285	2	-0.60753
HLA-DMA	6	0.2361	0.47973	0.999999	8265	4	-0.77846	0.12041	0.19498	0.979539	3978	2	-0.77846
TMEM119	6	0.23616	0.47983	0.999999	8266	4	-0.55378	0.74681	0.74696	1.0	14217	0	-0.55378
PCDH7	6	0.23622	0.47992	0.999999	8267	3	-0.57706	0.78162	0.78171	1.0	14873	0	-0.57706
hsa-mir-3916	4	0.23638	0.43362	0.999999	8268	2	-0.12824	0.15417	0.18457	0.971363	4794	1	-0.12824
HAPLN4	6	0.23645	0.48022	0.999999	8269	4	-0.65489	0.82164	0.82159	1.0	15645	0	-0.65489
hsa-mir-1302-4	4	0.23659	0.43391	0.999999	8270	2	-0.71596	0.67605	0.67593	1.0	12928	0	-0.71596
PRODH2	6	0.2366	0.48045	0.999999	8271	2	-0.27072	0.45774	0.46241	1.0	8941	1	-0.27072
USP1	6	0.2367	0.48059	0.999999	8272	3	-0.38432	0.50355	0.50417	1.0	9742	1	-0.38432
FGFR1OP	6	0.23673	0.48062	0.999999	8273	3	-0.13414	0.55023	0.55015	1.0	10615	0	-0.13414
MTFR1	6	0.23677	0.48068	0.999999	8274	3	-0.32468	0.22527	0.28718	1.0	5642	1	-0.32468
DOM3Z	2	0.23681	0.36337	0.999999	8275	1	0.11032	0.01974	0.031604	0.793775	1192	1	0.11032
ERVW-1	6	0.23694	0.4809	0.999999	8276	4	-0.67352	0.53094	0.53084	1.0	10240	1	-0.67352
SPIRE1	6	0.23699	0.48099	0.999999	8277	4	-0.52581	0.97075	0.9708	1.0	18851	0	-0.52581
TAC3	6	0.23701	0.48101	0.999999	8278	3	-0.56781	0.37655	0.39535	1.0	7674	1	-0.56781
RDH10	6	0.23705	0.48106	0.999999	8279	4	-0.64474	0.49487	0.49597	1.0	9593	1	-0.64474
NFE2L2	6	0.2371	0.48113	0.999999	8280	2	-0.30565	0.5083	0.50875	1.0	9827	1	-0.30565
SGPL1	6	0.23722	0.48129	0.999999	8281	2	-0.35404	0.53103	0.53093	1.0	10242	1	-0.35404
CELF2	6	0.23724	0.48132	0.999999	8282	3	-0.59765	0.67426	0.67415	1.0	12897	0	-0.59765
ZDHHC5	6	0.23726	0.48135	0.999999	8283	3	-0.51994	0.90189	0.90197	1.0	17278	0	-0.51994
FSTL1	6	0.23727	0.48136	0.999999	8284	4	-0.60076	0.94868	0.9487	1.0	18276	0	-0.60076
SPATS1	6	0.23744	0.48158	0.999999	8285	4	-0.78488	0.57246	0.57236	1.0	11002	0	-0.78488
CSF3R	6	0.23754	0.48172	0.999999	8286	4	-0.28635	0.59219	0.59226	1.0	11360	0	-0.28635
SOLH	5	0.23762	0.45667	0.999999	8287	2	-0.3922	0.90865	0.90884	1.0	17411	0	-0.3922
PDZD11	6	0.23767	0.4819	0.999999	8288	4	-0.71124	0.8043	0.80423	1.0	15331	0	-0.71124
GFRAL	6	0.23773	0.48199	0.999999	8289	4	-0.71775	0.86903	0.86901	1.0	16563	0	-0.71775
EPC1	6	0.23775	0.48201	0.999999	8290	4	-0.63867	0.4703	0.47356	1.0	9147	1	-0.63867
CLCC1	6	0.23777	0.48204	0.999999	8291	3	-0.39538	0.57522	0.5751	1.0	11051	0	-0.39538
hsa-mir-3689d-2	4	0.23779	0.43553	0.999999	8292	1	0.287	0.0074037	0.018743	0.754527	542	2	0.287
KRT10	6	0.2378	0.48208	0.999999	8293	4	-0.76601	0.31488	0.34906	1.0	6819	1	-0.76601
ALPP	6	0.23783	0.48212	0.999999	8294	2	0.383	0.014563	0.037469	0.802975	906	3	0.383
RING1	6	0.23791	0.48222	0.999999	8295	3	-0.40254	0.50009	0.50088	1.0	9686	1	-0.40254
ZNF675	6	0.23792	0.48223	0.999999	8296	2	0.10239	0.038832	0.08178	0.881477	1838	2	0.10239
FAM115A	6	0.23796	0.48227	0.999999	8297	3	-0.3791	0.80324	0.80318	1.0	15310	0	-0.3791
NKX2-1	6	0.23796	0.48228	0.999999	8298	2	-0.27172	0.64872	0.6486	1.0	12434	0	-0.27172
LGALSL	6	0.23798	0.4823	0.999999	8299	4	-0.69367	0.70453	0.70457	1.0	13450	0	-0.69367
DRAM1	6	0.238	0.48233	0.999999	8300	3	-0.52986	0.41847	0.42904	1.0	8350	1	-0.52986
ZBTB49	6	0.23805	0.48238	0.999999	8301	4	-0.54861	0.69889	0.69892	1.0	13346	0	-0.54861
PTGS2	6	0.23812	0.48248	0.999999	8302	4	-0.70354	0.77996	0.78007	1.0	14838	0	-0.70354
KMT2A	4	0.23815	0.43601	0.999999	8303	2	-0.68099	0.19947	0.22019	0.994121	5320	1	-0.68099
KRTAP2-4	1	0.23817	0.23789	0.984651	8304	1	-1.0969	0.76183	0.76222	1.0	14492	0	-1.0969
NUDT16L1	6	0.23819	0.48256	0.999999	8305	4	-0.58766	0.77093	0.77102	1.0	14674	0	-0.58766
hsa-mir-133a-1	4	0.23821	0.4361	0.999999	8306	2	-0.25818	0.4172	0.41696	1.0	8332	0	-0.25818
UNC119	6	0.23822	0.4826	0.999999	8307	3	-0.33126	0.61371	0.61371	1.0	11787	0	-0.33126
DND1	6	0.23826	0.48264	0.999999	8308	4	-0.60072	0.78546	0.78559	1.0	14953	0	-0.60072
CASP1	6	0.23833	0.48274	0.999999	8309	3	-0.23322	0.12897	0.20688	0.98544	4183	2	-0.23322
ZNF665	5	0.23841	0.45753	0.999999	8310	3	-0.59128	0.55933	0.55986	1.0	10769	0	-0.59128
RNF103	6	0.23842	0.48287	0.999999	8311	2	-0.092792	0.40604	0.41884	1.0	8135	1	-0.092792
GRAMD4	6	0.23848	0.48293	0.999999	8312	4	-0.71732	0.13283	0.21225	0.990006	4264	1	-0.71732
OR5H6	6	0.23849	0.48296	0.999999	8313	2	0.0090642	0.21024	0.27756	1.0	5445	1	0.0090642
DHFRL1	6	0.23854	0.48301	0.999999	8314	3	-0.1523	0.85799	0.85795	1.0	16356	0	-0.1523
hsa-mir-3146	4	0.23854	0.43654	0.999999	8315	2	-0.7256	0.55357	0.55309	1.0	10669	0	-0.7256
OR6S1	6	0.23864	0.48316	0.999999	8316	4	-0.61009	0.95206	0.95209	1.0	18348	0	-0.61009
HTR4	6	0.23865	0.48318	0.999999	8317	4	-0.57956	0.56903	0.56892	1.0	10944	0	-0.57956
C14orf37	6	0.2387	0.48324	0.999999	8318	3	-0.176	0.3369	0.36524	1.0	7108	1	-0.176
USP3	6	0.23878	0.48336	0.999999	8319	4	-0.66127	0.83922	0.83918	1.0	15981	0	-0.66127
hsa-mir-19a	3	0.23883	0.38334	0.999999	8320	2	-0.86927	0.66021	0.66012	1.0	12643	0	-0.86927
TRPM4	6	0.2389	0.48353	0.999999	8321	2	-0.10055	0.25814	0.30918	1.0	6058	1	-0.10055
THRSP	6	0.23892	0.48354	0.999999	8322	4	-0.51143	0.77724	0.77731	1.0	14788	0	-0.51143
hsa-mir-4492	4	0.23892	0.43707	0.999999	8323	3	-0.37838	0.78021	0.77992	1.0	14845	0	-0.37838
VAMP2	6	0.23895	0.48358	0.999999	8324	1	-0.15851	0.47748	0.47998	1.0	9281	1	-0.15851
CFDP1	6	0.239	0.48366	0.999999	8325	4	-0.61078	0.94136	0.94145	1.0	18116	0	-0.61078
CSMD3	6	0.23903	0.4837	0.999999	8326	4	-0.54739	0.15276	0.23982	1.0	4757	1	-0.54739
BRCC3	6	0.23903	0.48371	0.999999	8327	3	-0.67075	0.90603	0.90614	1.0	17357	0	-0.67075
hsa-mir-6505	4	0.23905	0.43725	0.999999	8328	2	-0.63516	0.62088	0.62072	1.0	11917	0	-0.63516
FOXO4	6	0.2391	0.4838	0.999999	8329	4	-0.59208	0.68459	0.68447	1.0	13084	0	-0.59208
MICALL2	6	0.23912	0.48383	0.999999	8330	4	-0.5616	0.95761	0.95757	1.0	18492	0	-0.5616
EGLN2	6	0.23915	0.48387	0.999999	8331	4	-0.6431	0.9264	0.92652	1.0	17788	0	-0.6431
hsa-mir-548i-4	3	0.23916	0.38371	0.999999	8332	1	-0.25128	0.80392	0.80384	1.0	15323	0	-0.25128
GLCE	6	0.23922	0.48395	0.999999	8333	4	-0.67263	0.73921	0.7393	1.0	14073	0	-0.67263
hsa-mir-378d-1	4	0.23923	0.43749	0.999999	8334	3	-0.80232	0.48529	0.48506	1.0	9422	0	-0.80232
CRTC2	6	0.23924	0.48399	0.999999	8335	3	-0.65834	0.73358	0.73365	1.0	13971	0	-0.65834
NRSN1	6	0.23926	0.48402	0.999999	8336	4	-0.73246	0.2926	0.33315	1.0	6523	1	-0.73246
USP35	6	0.23933	0.48411	0.999999	8337	4	-0.6719	0.80149	0.80144	1.0	15272	0	-0.6719
SPDYE1	3	0.23938	0.38394	0.999999	8338	2	-0.43395	0.85569	0.85576	1.0	16308	0	-0.43395
hsa-mir-4722	4	0.23943	0.43774	0.999999	8339	3	-0.6553	0.67664	0.67655	1.0	12939	0	-0.6553
MPP2	6	0.23954	0.48439	0.999999	8340	4	-0.71658	0.5997	0.59977	1.0	11507	0	-0.71658
LIF	6	0.23956	0.48443	0.999999	8341	3	-0.60342	0.86405	0.86398	1.0	16475	0	-0.60342
AIFM2	6	0.23958	0.48445	0.999999	8342	4	-0.63605	0.57333	0.5732	1.0	11015	0	-0.63605
LYPD1	6	0.23965	0.48455	0.999999	8343	3	-0.65554	0.42704	0.43617	1.0	8491	1	-0.65554
PLAC8L1	6	0.23971	0.48464	0.999999	8344	3	-0.52836	0.63487	0.63474	1.0	12178	0	-0.52836
CLPSL2	6	0.23977	0.48471	0.999999	8345	2	-0.26946	0.87868	0.87864	1.0	16786	0	-0.26946
C6orf211	6	0.23994	0.48495	0.999999	8346	4	-0.73501	0.50473	0.5053	1.0	9758	1	-0.73501
PSKH2	6	0.23997	0.485	0.999999	8347	3	-0.50072	0.81059	0.81045	1.0	15449	0	-0.50072
MIP	6	0.23999	0.48503	0.999999	8348	3	-0.441	0.33044	0.36045	1.0	7030	1	-0.441
SDCBP2	6	0.24005	0.4851	0.999999	8349	4	-0.61158	0.010798	0.028696	0.793775	718	2	-0.61158
TLL2	6	0.24008	0.48515	0.999999	8350	4	-0.72612	0.58012	0.58014	1.0	11145	0	-0.72612
SEL1L3	6	0.24014	0.48521	0.999999	8351	2	0.027025	0.7049	0.70495	1.0	13457	0	0.027025
PHACTR2	6	0.24022	0.48534	0.999999	8352	1	-0.12486	0.11329	0.18518	0.972499	3811	2	-0.12486
NADK	6	0.24026	0.4854	0.999999	8353	3	-0.61858	0.4509	0.45652	1.0	8834	1	-0.61858
KRT83	6	0.2403	0.48545	0.999999	8354	3	-0.1649	0.22618	0.28776	1.0	5652	1	-0.1649
GLTSCR1	6	0.24035	0.48552	0.999999	8355	3	0.052169	0.34419	0.37069	1.0	7206	1	0.052169
hsa-mir-6818	4	0.24037	0.43902	0.999999	8356	2	-0.51743	0.6847	0.6846	1.0	13085	0	-0.51743
hsa-mir-6085	4	0.24037	0.43902	0.999999	8357	2	-0.40768	0.59088	0.5906	1.0	11335	0	-0.40768
LPPR4	6	0.2404	0.48559	0.999999	8358	4	-0.50832	0.90769	0.9078	1.0	17395	0	-0.50832
hsa-mir-5707	2	0.24042	0.36552	0.999999	8359	1	-0.48471	0.46113	0.46123	1.0	8988	0	-0.48471
PARG	6	0.24045	0.48566	0.999999	8360	4	-0.68914	0.4669	0.47051	1.0	9082	1	-0.68914
SNCB	6	0.24063	0.4859	0.999999	8361	2	0.1638	0.0095093	0.02568	0.786122	650	3	0.1638
ATOH7	6	0.24065	0.48593	0.999999	8362	4	-0.59973	0.689	0.68888	1.0	13168	0	-0.59973
hsa-mir-8082	4	0.2407	0.43947	0.999999	8363	2	-0.48956	0.50691	0.50652	1.0	9803	0	-0.48956
WDR65	6	0.24075	0.48608	0.999999	8364	4	-0.65682	0.9334	0.9335	1.0	17926	0	-0.65682
MMGT1	6	0.24075	0.48609	0.999999	8365	3	-0.63211	0.88077	0.88074	1.0	16830	0	-0.63211
CLEC10A	6	0.24076	0.4861	0.999999	8366	4	-0.68713	0.51595	0.51611	1.0	9956	1	-0.68713
NFU1	6	0.24077	0.48611	0.999999	8367	3	-0.56279	0.53031	0.53021	1.0	10228	1	-0.56279
MKLN1	6	0.24078	0.48612	0.999999	8368	4	-0.55431	0.43592	0.44365	1.0	8635	1	-0.55431
CCNG2	6	0.24083	0.48619	0.999999	8369	2	-0.26725	0.089036	0.15162	0.954328	3199	1	-0.26725
MINA	6	0.24086	0.48624	0.999999	8370	4	-0.66048	0.75787	0.75795	1.0	14419	0	-0.66048
KIF24	6	0.24112	0.48658	0.999999	8371	3	-0.59163	0.89762	0.89772	1.0	17173	0	-0.59163
SKAP1	6	0.24114	0.48661	0.999999	8372	4	-0.64061	0.39117	0.407	1.0	7899	1	-0.64061
WISP2	6	0.24133	0.48686	0.999999	8373	4	-0.6405	0.90622	0.90634	1.0	17361	0	-0.6405
C9	6	0.24136	0.4869	0.999999	8374	3	-0.4914	0.54013	0.53997	1.0	10427	0	-0.4914
KIAA1967	6	0.24138	0.48693	0.999999	8375	4	-0.65455	0.91469	0.91479	1.0	17525	0	-0.65455
GH2	6	0.2414	0.48695	0.999999	8376	4	-0.74852	0.34737	0.37311	1.0	7249	1	-0.74852
hsa-mir-215	4	0.24143	0.44044	0.999999	8377	3	-0.56273	0.16553	0.19335	0.978273	4935	1	-0.56273
ZSWIM5	6	0.24144	0.487	0.999999	8378	3	-0.53519	0.59463	0.59465	1.0	11401	0	-0.53519
LACTB	6	0.24149	0.48705	0.999999	8379	3	-0.1044	0.50484	0.5054	1.0	9760	1	-0.1044
GLB1	6	0.24152	0.48709	0.999999	8380	3	-0.37378	0.10637	0.17551	0.964337	3645	2	-0.37378
SCGB2A2	6	0.24156	0.48716	0.999999	8381	4	-0.73449	0.92153	0.92163	1.0	17679	0	-0.73449
CD180	6	0.24157	0.48717	0.999999	8382	1	-0.17289	0.34477	0.37113	1.0	7212	1	-0.17289
PTPLB	6	0.24159	0.48719	0.999999	8383	4	-0.60891	0.83619	0.83615	1.0	15921	0	-0.60891
MGA	6	0.24161	0.48721	0.999999	8384	2	-0.09592	0.053583	0.10242	0.909771	2265	2	-0.09592
RTN4RL1	6	0.24172	0.48735	0.999999	8385	4	-0.40804	0.31413	0.34853	1.0	6807	1	-0.40804
RNASEL	6	0.24188	0.48758	0.999999	8386	4	-0.68145	0.079752	0.13878	0.935644	2989	1	-0.68145
SORD	6	0.24189	0.48759	0.999999	8387	3	-0.60192	0.23459	0.29324	1.0	5741	1	-0.60192
IGSF6	6	0.2419	0.48759	0.999999	8388	4	-0.65661	0.10484	0.17343	0.964337	3605	1	-0.65661
